shot_id,caption,start_time,end_time
shot_178,"어두운 배경과 밝은 바닥이 보이는 실내 공간에서 두 마리의 개가 빠르게 움직이는 모습이 포착되었다.
앞쪽에 있는 흰색과 갈색 무늬의 개는 앞다리를 뻗으며 전방으로 향하고 있으며, 몸 전체가 움직임에 의해 흐릿하게 표현되었다.
그 뒤로 흰색 털을 가진 작은 개가 일부 보이며, 혀가 살짝 나와 있는 듯하다.
오른쪽 배경에는 갈색의 H자 형태를 띠는 구조물의 일부가 어둡게 나타나 있다.",00:29:05.234,00:29:06.569
shot_179,"문광은 안경을 쓴 채 고개를 살짝 숙이고 있으며, 입을 조금 벌린 채 미소 짓는 듯한 표정을 짓고 있습니다. 오른쪽에는 상체가 흐릿하게 보이는 한 여성이 자리하고 있습니다. 전체적으로 어두운 실내 공간에서 두 사람이 마주 보고 있는 모습입니다.",00:29:06.569,00:29:08.279
shot_180,"어두운 실내 공간에서 동익과 연교가 서 있다.
동익은 체크무늬 재킷을 입고 정면을 응시하고 있으며, 연교는 어두운색 상의를 입고 오른쪽을 바라보며 미소 짓고 있다.
연교의 오른편으로는 한 남성의 뒷모습이 일부 보이며, 왼쪽에는 독특한 디자인의 스탠드 조명이 놓여 있다.",00:29:08.279,00:29:13.034
shot_181,기정은 실내 공간에서 정면을 바라보며 미소 짓고 있다. 그녀는 어두운색 옷을 입고 의자 등받이와 테이블 위에 손을 짚고 서 있다. 배경에는 다양한 와인이 진열된 와인 셀러와 창문 너머의 어두운 밤 풍경이 보인다. 전경에는 한 사람의 어두운 뒷모습이 화면 왼쪽에서 일부를 차지하고 있다.,00:29:13.034,00:29:15.244
shot_182,"동익은 정면을 응시하며 옅은 미소를 띠고 있다.
연교는 동익의 옆에서 그를 향해 얼굴을 돌린 채 미소를 짓고 있다.
두 사람의 뒤편에는 어두운 색 정장을 입은 한 남성이 서 있다.
배경에는 세워진 스탠드에서 나오는 따뜻한 불빛과 어둡게 보이는 실내 공간이 펼쳐져 있다.",00:29:15.244,00:29:18.706
shot_183,"기정은 현대적인 주방 겸 다이닝 공간에 서 있다. 그녀는 긴 나무 테이블 뒤에 서 있으며, 양손을 테이블에 놓인 나무 의자 등받이에 얹고 있다. 기정은 정면을 바라보며 미소를 띠고 있고, 어두운 색 상의를 입고 있다. 배경에는 사진들이 붙어 있는 냉장고와 여러 와인병이 진열된 와인 셀러가 보이며, 은은한 조명이 공간을 비추고 있다.",00:29:18.706,00:29:20.833
shot_184,"화면 중앙에 동익이 옅은 회색 재킷 위에 밝은 파란색 셔츠를 입고 고개를 살짝 숙인 채 서 있다. 동익의 오른쪽 뒤편에는 어두운 색 민소매 옷을 입은 연교가 눈을 크게 뜨고 정면을 응시하고 있다. 연교의 뒤로는 어두운색 정장을 입은 한 남성이 멀리 서 있다. 전반적으로 어두운 실내 공간이며, 화면 왼쪽에는 세로 막대 모양의 조명이 켜진 스탠드가 보인다.",00:29:20.833,00:29:28.841
shot_185,"어두운 계단을 한 사람이 올라가고 있으며, 베이지색 바지를 입고 왼손에 어두운색 가방을 들고 있다. 그 사람의 발은 계단을 오르기 위해 위쪽으로 향하고 있다. 계단에는 두 마리의 개가 함께 올라가고 있는데, 한 마리는 흰색 털을 가졌고 다른 한 마리는 갈색 곱슬털을 가졌다. 주변 벽은 베이지색 계열의 질감이 느껴지는 마감이다.",00:29:28.841,00:29:31.928
shot_186,"이 이미지는 밤에 자동차 내부에서 두 사람이 앉아 있는 모습이다.
화면 전면에는 운전석에 앉은 한 남성이 정장을 입고 스티어링 휠을 잡은 채 고개를 들고 위쪽을 바라보고 있다.
그의 입은 살짝 벌어져 있으며, 밤의 어두운 조명 아래서 얼굴이 일부 비치고 있다.
남성 뒤편 조수석에는 기정으로 보이는 한 여성이 어두운 옷을 입고 앉아 있는데, 초점이 맞지 않아 흐릿하게 보인다.",00:29:31.928,00:29:46.692
shot_187,"차량 내부에서 운전하는 한 남성의 뒷모습이 포착되었습니다.
남성의 오른손은 운전대를 잡고 있으며, 시선은 전방을 향하고 있습니다.
백미러에는 운전자의 얼굴 일부가 반사되어 보입니다.
차량 밖으로는 어두운 밤거리에 흐릿한 여러 색깔의 불빛들이 보입니다.",00:29:46.692,00:29:48.110
shot_188,"어두운 밤, 한 남성이 차를 운전하고 있는 장면이다. 남성은 운전석에 앉아 핸들을 잡고 있으며, 뒤에서 바라본 그의 모습이 화면 중앙에 위치한다. 전방 유리창 너머로는 어두운 밤거리의 불빛들이 흐릿하게 펼쳐져 있고, 백미러에는 한 남성의 얼굴 일부분이 반사되어 보인다.",00:29:48.110,00:29:50.863
shot_189,"어두운 실내 공간에서 기정이 정면을 향해 앉아있는 모습이 보인다. 그녀의 입은 살짝 벌어져 있으며, 긴 머리카락은 어깨까지 내려와 있다. 희미한 조명으로 인해 얼굴의 일부가 밝게 드러나 있다. 배경은 어둡고 흐릿한 빛들이 보여 야간임을 짐작하게 하며, 차량 내부의 좌석 등받이가 어렴풋이 나타난다.",00:29:50.863,00:29:54.492
shot_190,"어두운 밤, 자동차 안에서 운전하는 한 남성의 뒷모습이 보인다. 남성은 양손으로 운전대를 잡고 앞을 주시하고 있다. 자동차 창밖으로는 흐릿한 불빛이 반짝이는 도시의 야경이 펼쳐져 있다. 룸미러에는 한 남성의 눈과 이마가 흐릿하게 비친다.",00:29:54.492,00:29:59.163
shot_191,"어두운 환경에서 한 남성이 차 안에 앉아있다.
그는 입을 벌리고 있으며, 눈은 살짝 감겨 있거나 찡그린 상태이다.
남성은 어두운 정장 재킷과 넥타이를 맨 셔츠를 입고 있으며, 오른쪽으로 고개를 돌려 카메라를 향하고 있다.
배경은 초점이 흐려진 어두운 밤거리 풍경이며, 오른쪽 하단에는 운전대 일부가 보인다.",00:29:59.163,00:30:00.706
shot_192,어두운 차 안에서 기정이 정면을 응시하고 있다. 기정은 긴 머리를 하고 있으며 어두운 색 상의를 입고 있다. 차량 창밖으로는 흐릿한 도시 불빛들이 보인다. 전반적으로 어두운 장면이다.,00:30:00.706,00:30:03.125
shot_193,"어두운 공간에서 한 남성이 자동차 운전석에 앉아 있다. 그는 정면을 응시하고 있으며, 어두운색 정장 재킷과 옅은색 셔츠를 입고 있다. 남성의 입은 살짝 벌어져 있고, 그의 손은 운전대를 잡고 있는 모습이다. 차량 외부로는 흐릿한 빛들이 보여 야간 주행 중인 것으로 보인다.",00:30:03.125,00:30:07.546
shot_194,기정이 어두운 차 안에 앉아있다. 그녀는 고개를 왼쪽으로 돌리고 시선을 어딘가로 향하고 있다. 차량 창문 밖으로는 밤거리의 흐릿한 불빛들이 보인다. 전반적으로 어두운 조명 아래 기정의 모습이 희미하게 비치고 있다.,00:30:07.546,00:30:15.346
shot_195,"어두운 공간에서 한 사람의 상반신 일부가 보인다. 왼쪽에 보이는 한 손은 어두운색 옷의 주머니나 옷감 안으로 들어가 있다. 오른쪽 팔목에는 검은색 시계가 채워져 있으며, 그 옆에는 어두운색 가방이 놓여 있다. 전반적으로 빛이 적어 차분하고 어두운 분위기를 자아낸다.",00:30:15.346,00:30:18.849
shot_196,"어두운 밤, 한 남성이 차 안에서 운전대를 잡고 있다. 그의 뒷모습이 보이며, 룸미러에는 그의 얼굴 일부가 비친다. 차창 밖으로는 흐릿하게 빛나는 도시의 불빛들이 보인다. 운전대 아래에는 차량의 내부 화면이 어렴풋이 드러나 있다.",00:30:18.849,00:30:20.851
shot_197,"전반적으로 어둡고 조명이 거의 없는 실내 장면이 보인다. 화면 중앙에 한 손이 작은 검은색 물체를 쥐고 있으며, 팔의 일부가 왼쪽에 드러나 있다. 손이 쥐고 있는 물체에서는 작은 반사광이 감지된다. 오른쪽 하단에는 금색 잠금장치가 달린 사각형 형태의 물건이 놓여 있다.",00:30:20.851,00:30:23.896
shot_198,"어두운 밤거리에서 붉은색 차량 한 대가 전조등을 켠 채 서 있습니다. 차량의 뒤편 상단으로는 ""성극동 헤어살롱""이라는 글자가 적힌 간판의 불빛이 보입니다. 붉은색 차량 옆에는 무늬가 있는 상의를 입은 한 남성이 서 있으며, 그의 모습 일부는 어두운 물체에 가려져 있습니다. 이 장면은 차량의 불빛과 간판만이 어둠 속에서 빛을 내는 야간의 풍경을 보여줍니다.",00:30:23.896,00:30:31.278
shot_199,"이 이미지는 전반적으로 매우 어두워 대부분이 검은색으로 보인다. 왼쪽에는 희미하게 한 사람의 팔 또는 손으로 보이는 형체가 아래쪽으로 뻗어 있다. 어두운 배경 속에서 그 형체의 윤곽만이 간신히 식별되며, 중앙 부분에서는 어떤 사물과 접촉하고 있는 듯한 흐릿한 모습이 감지된다. 이 장면은 극도로 낮은 조명 상태로 인해 세부적인 내용 파악이 어렵다.",00:30:31.278,00:30:34.156
shot_200,"기정은 고개를 약간 숙이고 아래를 응시하고 있다. 화면 중앙에 기정의 얼굴이 크게 클로즈업되어 있으며, 어두운 갈색 머리카락이 어깨 위로 늘어져 있다. 전체적으로 어두운 조명 아래 기정의 얼굴만 일부 빛을 받고 있으며, 그녀는 어두운 색 상의를 입고 있다. 배경은 어둡고 흐릿하며 실내 공간으로 보인다.",00:30:34.156,00:30:35.699
shot_201,"어두운 차량 내부에서 다혜가 운전대를 잡고 있는 모습이다.
그의 얼굴은 전방을 향하고 있으며, 오른손이 운전대에 놓여 있다.
다혜는 어두운색 정장 재킷과 셔츠를 착용하고 있으며, 얼굴에는 그림자가 드리워져 있다.
창밖으로는 흐릿한 도시의 불빛들이 보인다.",00:30:35.699,00:30:37.451
shot_202,화면에는 왼쪽을 향해 고개를 돌리고 있는 기정의 옆모습이 담겨 있다. 전체적으로 어두운 환경 속에서 왼쪽에서 들어오는 빛이 기정의 얼굴 일부를 비추고 있다. 기정의 옆으로는 어두운 실내 공간과 함께 창문 또는 문틀로 보이는 구조물이 희미하게 보인다.,00:30:37.451,00:30:43.415
shot_203,"중앙에 기우가 한 손에 음식이 담긴 접시를 들고 정면을 바라보고 있다. 기우는 입술을 앞으로 내민 표정을 하고 있으며, 그의 맞은편에는 한 여성의 뒷모습이 보인다. 두 사람은 식당으로 보이는 실내 공간에 있으며, 테이블과 의자, 그리고 여러 사람들이 함께 있다. 배경에는 조끼를 입은 한 남성이 무언가를 들여다보고 있고, 다른 한 남성은 은색 컵을 입으로 가져가고 있다.",00:30:43.415,00:31:30.462
shot_204,"한 식당으로 보이는 장소에서 기우와 기택을 포함한 네 명의 사람들이 테이블에 앉아 있다.
기우는 연두색 셔츠를 입고 정면을 응시하고 있으며, 테이블 위에는 세 개의 작은 흰색 병이 놓여 있다.
기택은 검은색 셔츠를 입고 포크로 붉은색 음식을 집어 올리며 고개를 숙이고 있다.
테이블 위에는 튀긴 음식, 채소, 다양한 반찬들이 차려져 있고, 배경에는 한 남성과 한 여성이 보인다.",00:31:30.462,00:31:43.433
shot_205,"여러 사람이 식탁에 둘러앉아 식사를 하고 있다. 충숙은 젓가락으로 음식을 집어 입에 넣고 있으며, 그 옆의 한 남성도 젓가락을 사용해 식사 중이다. 기정은 고개를 돌려 한 곳을 바라보고 있고, 한 손은 테이블 위에 올려져 있다. 식탁에는 밥그릇과 쌈 채소, 그리고 작은 분홍색 용기에 담긴 음식들이 놓여 있다.",00:31:43.433,00:31:53.735
shot_206,"어두운 차량 내부에서 한 남성이 여러 장의 서류를 들고 응시하고 있습니다. 남성의 얼굴은 왼쪽에서 비추는 강한 빛을 받고 있으며, 미간이 찌푸려져 있고 입술은 살짝 다물어져 있습니다. 남성은 양손으로 여러 장의 종이를 잡고 있는데, 종이에는 그림과 글자가 인쇄되어 있습니다. 주변은 어두운 차 내부 좌석과 창문이 보이며, 창문 밖으로는 희미한 불빛들이 보입니다.",00:31:53.735,00:32:01.993
shot_207,이미지는 대부분 어두운 검은색 배경으로 구성되어 있다. 왼쪽 상단에는 은색 테두리가 있는 자동차 에어컨 송풍구와 그 아래 작은 원형 버튼이 일부 보인다. 오른쪽 상단 가장자리에는 희미하게 'Mercedes-'라고 쓰인 글자가 세로로 길게 나타나 있다. 이러한 요소들은 어두운 차량 내부의 한 부분을 보여준다.,00:32:01.993,00:32:08.708
shot_208,"어두운 밤, 차량 내부에서 동익이 옆모습으로 앉아 있다.
동익은 왼손에 검은색 천 조각과 길쭉한 금속성 물체를 쥐고 있다.
그의 시선은 차량의 오른쪽 창문 밖 어두운 풍경을 향하고 있다.
장면은 전반적으로 어두우며, 외부의 희미한 불빛들이 보인다.",00:32:08.708,00:32:18.009
shot_209,"한 남성이 야간에 자동차를 운전하고 있는 장면이다.
운전석에 앉은 남성은 핸들을 잡고 정면을 바라보고 있으며, 차량 내부와 바깥 풍경이 함께 보인다.
앞 유리창 너머로는 도시의 밤거리와 흐릿한 건물, 차량 불빛이 펼쳐져 있고, 대시보드에는 계기판과 내비게이션 화면이 켜져 있다.
룸미러에는 한 사람의 얼굴 일부가 어렴풋이 비치고 있다.",00:32:18.009,00:32:21.596
shot_210,"오른쪽에는 동익이 어두운 상의와 밝은 하의를 입고 왼쪽으로 걸어가고 있으며, 왼손에 흰 물체를 들고 있다.
왼쪽 소파 뒤로는 한 여성이 몸을 낮춘 채 오른쪽을 바라보고 있다.
실내는 어두운 분위기이며, 질감 있는 벽면과 큰 창문 밖으로 보이는 푸른 식물들이 보인다.
중앙에는 세 개의 다리가 있는 스탠드 조명이 빛을 발하고 있다.",00:32:21.596,00:32:32.148
shot_211,"화면 오른쪽에는 연교가 검은색 의류를 양손으로 들고 아래를 응시하고 있다. 그녀의 얼굴은 입을 약간 벌리고 미간을 찌푸린 모습이다. 화면 왼쪽 뒤편에는 한 남성이 어두운 재킷과 밝은색 바지를 입고 냉장고 또는 수납장 앞에 서 있다. 주변에는 테이블과 의자들이 놓여 있으며, 전체적으로 어두운 실내 공간이다.",00:32:32.148,00:33:05.640
shot_212,"한 여성이 실내에서 투명한 비닐 주머니 또는 장갑을 두 손으로 잡고 있습니다. 그녀의 오른손 약지에는 반지가 끼워져 있으며, 밝은 색 상의를 입고 있습니다. 탁자 위에는 검은색 천 조각과 녹색 라벨이 있는 물건 등이 놓여 있습니다. 배경은 어둡게 처리되어 있으며, 선반 위에 흐릿한 물체들이 보입니다.",00:33:05.640,00:33:11.562
shot_213,"어두운 실내에서 두 사람이 나무 테이블을 사이에 두고 앉아 있다.
카메라에 등을 보인 한 남성은 왼손에 투명한 노란색 파우치를 들고 있으며, 그의 팔은 테이블 위에 놓여 있다.
테이블 건너편의 연교는 정면을 응시하고 있는데, 눈을 크게 뜨고 입을 살짝 벌린 모습이다.
연교 앞 테이블 위에는 검은색 물체들과 함께 작은 흰색 물체가 놓여 있고, 그녀의 뒤쪽으로는 진열장이 보인다.",00:33:11.562,00:33:31.958
shot_214,"어두운 실내에서 동익과 한 여성이 서로를 마주 보는 옆모습으로 앉아 있다.
동익은 왼쪽에 앉아 검은색 재킷을 입고 있으며, 오른손에 음료가 담긴 잔을 들고 오른쪽을 바라보고 있다.
오른쪽에 앉은 한 여성은 분홍색 상의를 입고 왼쪽을 바라보고 있다.
두 사람의 뒤편으로는 여러 장식품이 진열된 선반들이 은은한 조명에 비추고 있다.",00:33:31.958,00:33:40.508
shot_215,"연교는 짧은 머리에 연한 분홍색 상의를 입고 정면에서 약간 왼쪽을 바라보고 있다. 그녀는 입이 살짝 벌어진 채 시선을 한 곳에 고정하고 있다. 연교의 맞은편에는 한 남성이 등을 보이며 앉아 있으며, 어두운색 상의를 착용하고 있다. 배경에는 어두운색 벽과 와인셀러로 보이는 푸른빛 조명의 수납장이 보인다.",00:33:40.508,00:34:30.766
shot_216,"어두운 조명의 실내 주방과 다이닝 공간의 모습이 보인다. 동익이 문가에 서서 오른쪽을 향하고 있으며, 검은색 상의와 베이지색 하의를 입고 있다. 오른쪽에는 스테인리스 양문형 냉장고가 보이고, 그 옆 나무 테이블에는 한 여성이 앉아 있다. 왼쪽 주방 공간에는 깔끔한 싱크대와 인덕션 후드 등 현대적인 시설들이 배치되어 있다.",00:34:30.766,00:34:46.574
shot_217,"화면 중앙에는 어두운색 재킷을 입은 동익이 왼편을 향해 고개를 들고 입을 살짝 벌린 채 무언가를 말하는 듯한 모습이다. 동익의 앞에는 어깨까지 오는 단발머리의 한 사람이 뒷모습만 보인 채 동익을 향해 앉아있다. 주변은 어두운 조명의 실내 공간으로, 나무 테이블과 벽에 걸린 액자들이 희미하게 보인다. 전반적으로 차분하고 어두운 분위기이다.",00:34:46.574,00:34:56.250
shot_218,"어두운 실내 공간에서 한 여성이 계단을 내려오고 있으며, 계단 옆에는 커다란 초록색 식물이 놓여 있다.
여성은 밝은 상의와 어두운 하의를 입고 어깨에 가방을 메고 있다.
오른쪽 공간에서는 한 남성과 한 여성이 긴 테이블에 마주 보고 앉아 있으며, 테이블 주변에는 여러 개의 의자가 배치되어 있다.
배경에는 현대적인 주방 공간과 냉장고, 그리고 어두운 실외 풍경이 비치는 큰 창문이 보인다.",00:34:56.250,00:35:02.423
shot_219,"어두운 실내 계단에 기정이 서 있다. 그녀는 고개를 살짝 숙인 채 아래를 바라보고 있으며, 옅은 색상의 상의를 입고 어깨에 가방을 메고 있다. 기정의 어깨까지 내려오는 갈색 머리카락이 보인다. 장면은 전반적으로 어두운 조명 아래 있으며, 오른편에는 계단 난간이 위로 뻗어 있다.",00:35:02.423,00:35:05.050
shot_220,"어두운 실내 공간에 동익과 연교 두 사람이 서 있다. 동익은 어두운 상의에 밝은 하의를 입고 주머니에 손을 넣고 있으며, 연교는 연분홍색 상의를 입고 정면을 향해 웃고 있다. 두 사람 앞에는 길고 어두운 나무 식탁과 여러 개의 의자들이 놓여 있으며, 뒤로는 냉장고와 와인 쿨러가 보인다. 창밖으로는 어두운 밤 풍경이 펼쳐져 있으며, 전체적으로 차분하고 현대적인 분위기가 느껴진다.",00:35:05.050,00:35:15.352
shot_221,"어두운 밤 야외 공간에서 기정과 연교 두 여성이 나란히 서 있다.
기정은 줄무늬 셔츠를 입고 정면을 향해 서 있으며, 연교는 연분홍색 상의를 입고 고개를 약간 왼쪽으로 기울여 기정을 바라보고 있다.
두 사람 모두 입을 살짝 벌리고 있다.
뒤쪽으로는 건물의 일부와 어두운 나무들이 보이며, 발아래 길가에는 작은 조명등이 놓여 있다.",00:35:15.352,00:35:25.154
shot_222,"연교가 화면 중앙에서 오른쪽을 바라보며 옆모습으로 서 있다.
그녀는 짧은 머리에 연한 색 상의를 입고 있으며, 입술에는 붉은색이 보인다.
배경은 어둡고 실내 공간으로 보이며, 왼쪽에는 계단 같은 구조물이 희미하게 보인다.
오른쪽 벽면은 거친 질감으로, 비스듬한 그림자 또는 빛이 드리워져 있다.",00:35:25.154,00:35:44.840
shot_223,어두운 밤거리를 배경으로 두 여성이 나란히 서 있거나 걷고 있습니다. 왼쪽에 있는 기정은 밝은색 상의를 입고 정면을 향해 살짝 미소를 짓고 있습니다. 오른쪽에 있는 연교는 밝은색 상의를 입고 아래를 내려다보며 입을 살짝 벌리고 있습니다. 전체적으로 어두운 조명 아래 인물들의 얼굴 일부가 빛을 받아 보입니다.,00:35:44.840,00:36:13.201
shot_224,"어두운 야외 공간에 두 여성이 나란히 서 있다. 왼쪽에 있는 연교는 왼쪽을 향하고 있으며, 오른쪽에 있는 기정은 오른쪽을 바라보며 입을 살짝 벌리고 있다. 두 사람 모두 측면 모습이 강조되어 나타난다. 전반적으로 어두운 조명 아래 밤거리로 보이는 곳에서 포착된 장면이다.",00:36:13.201,00:36:49.404
shot_225,"어두운 공간에서 기정이 상반신을 보이며 서 있다.
기정은 갈색 머리에 연한 색의 셔츠를 입고 있으며, 오른쪽 어깨에는 어두운 색 끈이 걸려 있다.
그녀의 입은 살짝 벌어져 있고, 시선은 정면에서 약간 오른쪽을 향하고 있다.
장면은 전반적으로 어두운 조명이며, 배경에는 흐릿한 구조물과 희미한 불빛이 보인다.",00:36:49.404,00:36:51.489
shot_226,"어두운 실내에서 연교가 옆을 바라보고 있다. 그녀는 짧은 어두운 머리에 밝은 색 상의를 입고 있으며, 얼굴에는 그림자가 드리워져 있다. 연교는 입을 살짝 벌리고 있으며, 눈썹은 찌푸려진 모습이다. 배경은 흐릿한 갈색 벽으로 보이며, 오른쪽에는 어둡고 흐릿한 인물의 어깨 부분이 일부 보인다.",00:36:51.489,00:36:55.910
shot_227,"어두운 야외 배경에서 기정이 화면 중앙 오른쪽에 서 있다. 기정은 밝은색 셔츠를 입고 있으며, 오른쪽 어깨에는 어두운 끈이 걸려 있다. 그녀는 고개를 살짝 왼쪽으로 돌려 앞을 응시하고 있다. 흐릿한 배경으로는 건물이나 구조물의 실루엣과 멀리 떨어진 불빛들이 보이며, 화면 왼쪽에는 한 사람의 어깨 일부가 흐릿하게 나타나 있다.",00:36:55.910,00:36:57.787
shot_228,"어두운 실내에서 연교가 정면을 향해 입을 살짝 벌린 채 무언가를 말하는 듯한 모습이다. 그녀는 짧은 갈색 머리에 연한 색 상의를 입고 있으며, 오른손을 약간 들어 올리고 있다. 장면은 전반적으로 어두운 조명 아래 있으며, 연교의 얼굴은 왼쪽에서 비추는 빛을 받아 부분적으로 밝게 드러나 있다. 배경에는 나무 질감의 벽면이 어렴풋이 보인다.",00:36:57.787,00:37:00.749
shot_229,"어두운 밤, 건물 옆 길가에 세 명의 사람과 한 마리의 개가 있다. 왼쪽에 서 있는 기정은 팔짱을 낀 채 다른 사람들을 바라보고 있다. 오른쪽에서는 한 여성과 한 남성이 웅크려 앉아 작은 강아지와 함께 있으며, 여성은 강아지의 목줄을 잡고 있다. 강아지는 두 사람 사이에 서 있다.",00:37:00.749,00:37:05.420
shot_230,"어두운 골목길에서 두 명의 인물과 두 마리의 개가 앉아 있는 모습입니다.
왼쪽에 앉은 연교는 밝은색 상의를 입고 고개를 살짝 들어 위쪽을 응시하고 있습니다.
오른쪽에 앉은 문광은 모자를 쓰고 안경을 착용한 채 정면을 바라보며 한 손으로 개의 목줄을 잡고 있습니다.
두 인물 앞에는 갈색과 흰색 털을 가진 두 마리의 개가 바닥에 앉아 있거나 엎드려 있습니다.",00:37:05.420,00:37:07.464
shot_231,"어두운 배경 앞에서 기정의 상반신이 정면을 향한 채 오른쪽을 바라보고 있다. 그녀는 어깨 길이의 갈색 머리에 연한 색상의 칼라 셔츠를 입고 있으며, 오른쪽 어깨에는 어두운 색상의 끈이 걸쳐져 있다. 입술은 살짝 벌어져 있고, 고개는 약간 기울어져 있는 모습이다. 전체적인 장면은 어둡고 흐릿하며, 기정의 얼굴과 상체에 외부 광원이 비치고 있다.",00:37:07.464,00:37:09.215
shot_232,"이미지에는 두 명의 여성이 어두운 배경 앞에서 앉아 있는 모습이 담겨 있습니다. 왼쪽에 있는 연교는 짧은 어두운 머리에 연분홍색 상의를 입고 있으며, 눈을 감고 얼굴을 찡그린 채 입을 살짝 벌리고 있습니다. 오른쪽에 있는 문광은 안경과 밝은색 벙거지 모자를 쓰고 어두운 회색 상의를 입은 채 약간 옆을 보고 있습니다. 배경은 어둡고 흐릿하며, 어두운 붉은색 구조물이 일부 보입니다.",00:37:09.215,00:37:15.346
shot_233,"차량 내부에 두 명의 남성이 앉아 있고, 한 명은 운전석에, 다른 한 명은 그 옆 좌석에 있다. 조수석에 앉은 기우는 스마트폰을 두 손으로 잡고 화면을 응시하고 있다. 운전석의 기택은 몸을 숙여 아래를 바라보고 있으며, 두 손으로 핸들을 잡고 있다. 차량 뒷좌석으로는 정장 차림의 한 남성의 일부 모습이 보인다.",00:37:15.346,00:37:31.237
shot_234,"이 이미지는 여러 층으로 이루어진 넓은 자동차 전시장 내부를 위에서 내려다보는 시점으로 보여줍니다. 위층에는 다양한 모델의 차량들이 전시되어 있으며, 한 남성이 은색 차량의 내부를 들여다보고 있고 다른 남성들이 그 주변에 서 있습니다. 투명한 유리 난간이 굽어져 층을 구분하며, 아래층에도 많은 차량들이 진열되어 있고 몇몇 사람들이 움직이는 모습이 보입니다. 전시장 외부의 큰 유리창 너머로는 야외에 주차된 차량들과 거리가 보이며, 한 아이가 걸어가는 모습도 작게 비칩니다.",00:37:31.237,00:37:38.494
shot_235,"한 여성이 실내 사무실 공간에서 오른쪽을 향해 걷고 있다. 그녀는 어두운 색 옷을 입고 머리를 묶은 모습이다. 넓은 창문 너머로 다른 건물들이 보이며, 뒤쪽에는 두 사람이 책상에 앉아있다. 실내는 밝은 분위기이며, 사람들이 각자 업무를 수행하는 듯하다.",00:37:38.494,00:37:45.001
shot_236,"개방형 사무실 공간에서 정장을 입은 기택이 서서 오른쪽을 바라보고 있다. 화면 왼쪽에는 안경을 쓴 한 여성이 옆을 향해 서 있으며, 그 뒤로 다른 사람들이 보인다. 사무실 내부에는 여러 개의 책상과 의자, 노트북 컴퓨터, 그리고 파일 캐비닛 등이 배치되어 있다. 배경에는 커다란 창문과 함께 다른 사무실 집기들이 위치한다.",00:37:45.001,00:37:52.842
shot_237,"이 이미지는 유리벽으로 된 사무실 또는 회의실 내부의 모습을 보여줍니다. 테이블 주위로 기택과 동익을 포함한 여러 사람들이 앉거나 서 있습니다. 일부는 노트북을 포함한 다양한 장치를 보고 있으며, 기택은 아래를, 동익은 정면을 응시하고 있습니다. 배경에는 'ANOTHER BRICK'이라는 로고가 적힌 벽과 함께 파란색과 흰색 그래픽이 표시된 대형 스크린이 보입니다.",00:37:52.842,00:38:05.229
shot_238,"이 이미지는 여러 사람들이 활동하는 사무실 내부를 보여줍니다.
가운데에는 기택이 정장 차림으로 낮은 의자에 앉아 정면을 응시하고 있습니다.
기택 주변으로는 서류를 든 한 남성을 포함하여 여러 사람들이 분주하게 움직이거나 서 있습니다.
화면 전면에는 두 명의 남성이 부분적으로 보이며, 한 남성 앞에는 노트북이 놓여 있습니다.",00:38:05.229,00:38:13.946
shot_239,"한 남성이 어두운색 정장 재킷과 바지를 입고 차 안에 앉아있다.
그는 오른손으로 'BRICK'이라는 글자가 부분적으로 새겨진 흰색 머그컵을 들고 있으며, 컵 안에는 검은색 음료가 담겨 있다.
손가락에는 은색 반지가 끼워져 있고, 머그컵 아래로는 차량 내부의 컵 홀더가 보인다.
창밖에서 들어오는 햇빛이 머그컵과 손에 밝게 비치고 있다.",00:38:13.946,00:38:16.866
shot_240,"동익이 차량 뒷좌석에 앉아 오른쪽을 향해 고개를 들고 있다. 그는 어두운색 정장 재킷과 줄무늬 셔츠를 입고 있으며, 입이 약간 벌어져 있다. 차 안은 어두운색 가죽 시트로 보인다. 차량 창문 밖으로는 흐릿하게 보이는 녹색 나무와 숲이 펼쳐져 있다.",00:38:16.866,00:38:20.620
shot_241,"기택이 자동차 운전석에 앉아 운전대를 양손으로 잡고 있다. 그는 오른쪽 창밖을 바라보고 있으며, 입은 살짝 벌어져 있다. 차량은 도로를 달리고 있고, 창밖으로는 흐릿한 도시 풍경이 펼쳐져 있다.",00:38:20.620,00:38:28.544
shot_242,"어두운 차량 내부에서 한 사람의 손이 중앙 대시보드에 있는 화면을 조작하고 있다. 오른손 검지 손가락이 화면 좌측에 있는 아이콘을 누르려는 듯 위치해 있다. 화면 우측에는 도로 지도가 보이고, 좌측에는 '50 m' 등의 글자와 여러 제어 아이콘이 표시되어 있다. 화면 뒤쪽으로는 차량의 계기판 일부가 어렴풋이 보인다.",00:38:28.544,00:38:31.297
shot_243,동익은 차 안에서 옆을 바라보며 환하게 웃고 있다. 그는 줄무늬 셔츠와 검푸른색 정장 재킷을 입고 있다. 창밖으로는 흐릿하게 푸른 나무와 도로가 보인다.,00:38:31.297,00:38:35.509
