shot_id,caption,start_time,end_time
shot_122,"나무 책상 위에 흰 종이들과 함께 두 개의 손이 보인다. 왼쪽에 보이는 손은 노란색 연필을 쥐고 종이 위에 필기를 하고 있으며, 오른쪽에 보이는 손은 빨간색 색연필을 들고 있다. 책상 위에는 인쇄된 글이 있는 종이들과 빨간색 무늬가 그려진 책자들이 놓여 있다. 이 이미지는 여러 사물과 손이 있는 책상 위의 작업 공간을 클로즈업하여 보여준다.",00:16:32.445,00:16:34.071
shot_123,"한 여성이 화면 오른쪽을 향해 고개를 돌린 채 옆모습을 보이고 있다.
그녀는 긴 생머리에 앞머리가 있으며, 흰색 상의를 입고 있다.
입술은 약간 오므리고 있는 모습이다.
배경은 흐릿하게 처리되어 있으며, 나무색 벽과 여러 개의 작은 장식품이 놓인 선반이 보인다.",00:16:34.071,00:16:37.658
shot_124,"화면 중앙에 한 남성의 옆모습이 클로즈업되어 있다.
남성은 시선이 아래를 향한 채 입을 살짝 벌리고 있다.
그는 밝은 색 상의를 입고 있다.
배경은 흐릿하게 처리되어 있으며, 여러 개의 작은 사물들이 보인다.",00:16:37.658,00:16:43.831
shot_125,"이미지 왼쪽에는 긴 머리카락의 한 인물이 흰색 티셔츠를 입고 있으며, 얼굴 일부와 어깨가 화면에 담겨 있다.
화면 중앙에는 두 손이 서로 맞닿아 있는데, 한 손이 다른 손의 손목을 감싸고 있다.
손목을 잡고 있는 손은 빨간색 펜을 쥐고 있으며, 펜촉은 손목 부위에 닿아 있는 모습이다.
배경은 흐릿하게 처리되어 있으며, 선반 위에 여러 가지 장식품들이 놓여 있다.",00:16:43.831,00:16:55.509
shot_126,"한 남성이 측면에서 클로즈업된 모습이다.
남성은 왼쪽을 바라보고 있으며, 입을 살짝 벌리고 있다.
밝은색 옷을 입고 있으며, 그의 어깨선이 보인다.
배경은 흐릿하게 처리되어 실내 공간의 일부와 몇몇 흐릿한 사물들이 보인다.",00:16:55.509,00:17:11.483
shot_127,"화면 왼쪽에 한 여성의 얼굴이 클로즈업되어 있다.
여성은 어두운 긴 머리에 앞머리를 내리고 있으며, 시선은 화면 오른쪽을 향하고 있다.
화면 오른쪽 전면에는 흐릿하고 어두운 색상의 물체가 있어 여성의 얼굴 일부를 가리고 있다.
전반적으로 어두운 배경 속에서 인물의 얼굴이 부각되어 보인다.",00:17:11.483,00:17:14.069
shot_128,"한 남성이 클로즈업되어 화면 중앙에 위치해 있다.
그는 정면을 응시하고 있으며, 짧은 머리에 밝은 색 옷을 입고 있다.
화면 왼쪽에는 흐릿하고 어두운 형체가 크게 배치되어 남성의 얼굴 일부를 가리고 있다.
배경은 흐릿하게 처리되어 있으며 따뜻한 색감의 빛이 보인다.",00:17:14.069,00:17:19.908
shot_129,"한 여성의 얼굴이 화면 왼쪽에 클로즈업되어 있습니다.
그녀는 앞머리를 내린 긴 생머리이며, 정면을 향해 시선을 두고 있습니다.
화면 오른쪽은 어둡게 흐릿 처리되어 있으며, 붉은색을 띠는 흐릿한 물체가 인물의 얼굴 일부를 가리고 있습니다.
배경은 전반적으로 어둡고 흐릿합니다.",00:17:19.908,00:17:22.661
shot_130,"나무 책상 위에 펼쳐진 책이나 문서가 놓여 있고, 여러 필기도구들이 보인다.
왼쪽에는 흰색 반소매 상의를 입은 한 인물의 팔과 손이 책 페이지를 잡고 있다.
오른쪽에는 다른 인물의 손이 빨간 연필을 쥐고 움직이는 모습이 포착되었다.
책상 오른쪽에는 여러 권의 책이나 노트가 쌓여 있으며, 배경은 흐릿하게 처리된 실내 공간이다.",00:17:22.661,00:17:27.958
shot_131,"흰색 상의를 입은 한 인물이 양손으로 흰색 봉투를 들고 있으며, 봉투 안에는 지폐 뭉치가 보인다.
인물의 오른쪽 손목에는 팔찌가 착용되어 있다.
배경에는 어두운 색상의 수납장이 있으며, 투명한 선반 위로 갈색과 빨간색 핸드백 등 여러 가방이 놓여 있다.
전체적으로 어두운 실내 공간에서 촬영된 모습이다.",00:17:27.958,00:17:38.260
shot_132,"현대적인 실내 공간에서 세 인물이 포착된 장면입니다.
화면 왼쪽에는 검은 재킷과 배낭을 멘 한 남성이 등을 보이며 서 있습니다.
그 앞에는 흰 셔츠와 치마를 입은 한 여성이 옆을 보며 서 있고, 오른쪽에서는 갈색 유니폼을 입은 다른 한 여성이 과일 쟁반을 들고 걸어오고 있습니다.
넓은 창밖으로는 푸른 식물들이 보이며, 실내에는 여러 개의 긴 소파와 탁자가 배치되어 있습니다.",00:17:38.260,00:18:03.744
shot_133,"전경에는 검은색 정장을 입고 백팩을 멘 한 남성이 파란색 소파 뒤에서 오른쪽을 바라보고 있다. 그의 옆에는 흰 블라우스를 입은 한 여성이 서 있으며, 두 사람 모두 뒷모습을 보이고 있다. 배경에는 현대적인 디자인의 넓은 실내 공간이 펼쳐져 있고, 계단과 커다란 식물이 보인다. 멀리 흐릿하게 보이는 계단 근처에서는 또 다른 한 인물이 서 있는 모습이 포착된다.",00:18:03.744,00:18:29.102
shot_134,"화면 중앙에는 흰색 블라우스를 입고 미소 짓는 한 여성이 있으며, 왼쪽에는 한 남성의 옆모습이 보인다. 여성은 한 손을 앞으로 뻗은 채 정면을 향하고 있으며, 뒤편 오른쪽에는 팔을 뻗고 있는 다른 한 인물이 흐릿하게 보인다. 이들 뒤로는 삼각대 모양의 스탠드 조명과 푸른 식물들이 배치되어 있다. 전체적인 배경은 회색 벽으로 이루어진 실내 공간으로 나타난다.",00:18:29.102,00:19:09.100
shot_135,"한 여성과 한 남성이 벽에 걸린 여러 액자들을 바라보고 있다.
왼쪽에는 의자에 앉은 한 여성과 옆에 서 있는 한 소년이 담긴 사진 액자가 걸려 있으며, 그 뒤로 한 남성의 모습이 부분적으로 보인다.
중앙에는 커다란 눈과 얼굴 형태가 두드러지는 다채로운 색감의 그림 액자가 놓여 있다.
두 인물은 그림을 향해 서 있으며, 남성은 검은색 재킷을 입고 검은색 가방을 메고 있다.",00:19:09.100,00:19:21.196
shot_136,"한 남성과 한 여성이 실내 공간에 서서 오른쪽을 향하고 있다.
두 인물은 벽에 걸린 여러 개의 액자를 응시하고 있으며, 남성은 어두운 재킷을 입고 있고 여성은 흰색 블라우스를 입고 있다.
벽에는 웨딩드레스를 입은 인물 사진, 커플 사진, 그리고 추상적인 인물화 등 다양한 그림과 사진들이 나무 액자에 담겨 걸려 있다.
인물들 뒤편으로는 실내 조명과 함께 큰 창문 너머로 푸른 야외 풍경이 보인다.",00:19:21.196,00:19:37.629
shot_137,"어두운 재킷 안에 밝은 셔츠를 입은 한 남성이 정면을 응시하고 있다. 그의 어깨에는 어두운 색 가방끈이 걸려 있는 모습이다. 배경으로는 짙은 구름이 드리워진 흐린 하늘이 넓게 펼쳐져 있으며, 좌측 하단에는 건물의 일부가 보인다. 우측에는 흐릿한 형태의 나뭇가지나 잎이 시야에 들어온다.",00:19:37.629,00:20:01.027
shot_138,"사진 전면에는 뒷모습이 보이는 한 인물이 있으며, 그 앞에 한 남성이 서 있다.
남성은 검은색 재킷을 입고 팔짱을 낀 채 시선을 아래로 향하고 있으며, 왼쪽 손목에는 시계가 착용되어 있다.
배경으로는 푸른 대나무 잎과 콘크리트 구조물이 어두운 조명 아래 드러나 있다.",00:20:01.027,00:20:18.127
shot_139,"이 이미지는 흐릿한 푸른 하늘을 배경으로 두 인물과 강아지가 있는 장면을 보여준다.
화면 오른쪽에는 한 여성이 작은 강아지를 안고 서 있으며, 그녀는 흰색 블라우스를 입고 있다.
여성의 시선은 화면 왼쪽을 향하고 있고, 안겨 있는 강아지는 옅은 색의 북슬북슬한 털을 가지고 있다.
왼쪽에는 한 인물의 어깨와 뒷모습이 흐릿하게 보인다.",00:20:18.127,00:20:21.005
shot_140,"어두운 배경 속에 두 인물이 서 있습니다.
한 남성은 어두운 재킷과 밝은 셔츠를 입고 있으며, 다른 인물을 향해 고개를 살짝 돌리고 있습니다.
다른 한 여성은 흰색 블라우스를 입고 작은 강아지를 품에 안은 채 왼쪽을 응시하고 있습니다.
장면의 오른쪽에는 가로로 된 어두운 패널 벽이 있고, 위쪽에서 주황색 조명이 비치고 있습니다.",00:20:21.005,00:20:45.488
shot_141,"이미지에는 두 인물이 야외에서 마주 보고 있는 모습이 담겨 있다.
왼쪽에 서 있는 한 남성은 어두운 재킷과 백팩을 메고 나무 살문 앞에서 고개를 살짝 숙인 채 앞을 보고 있다.
오른쪽에는 어깨까지 오는 갈색 머리를 한 채 등을 보이고 서 있는 한 여성이 보인다.
배경으로는 가로줄 무늬가 있는 회색 벽과 그 위에 부착된 수직 장치, 그리고 푸른 식물들이 비치는 나무 격자문이 나타난다.",00:20:45.488,00:20:51.535
shot_142,"화면 중앙 왼쪽에는 한 여성이 한 남성을 바라보고 서 있다.
이 여성은 오른손을 들어 두 손가락을 위로 펼치고 있다.
남성은 여성과 마주 보고 서 있으며, 상반신의 일부만 화면에 담겨 있다.
배경으로는 가로줄 무늬의 회색 벽과 흐릿한 녹색 식물들이 보인다.",00:20:51.535,00:21:02.797
shot_143,"이 이미지는 경사진 아스팔트 도로와 그 양쪽에 있는 건물들을 보여준다.
도로 왼쪽으로는 녹색 식물로 덮인 하얀 벽과 여러 나무가 보이며, 오른쪽으로는 수평 무늬가 있는 어두운 회색 벽면이 길게 뻗어 있다.
회색 벽면 옆에는 계단이 위쪽으로 이어져 있고, 계단 끝에 위치한 출입문 근처에 두 인물이 서 있다.
멀리 배경으로는 푸른 나무들이 우거진 언덕이 자리하고 있다.",00:21:02.797,00:21:08.469
shot_144,"어두운 옷을 입은 한 여성이 양손을 쥐고 있으며, 오른손은 밝은 색 벽에 기대고 있습니다.
여성의 긴 머리카락은 어깨까지 내려와 있습니다.
배경 왼쪽에는 회색 티셔츠를 입은 한 남성이 어두운 계단을 올라가고 있습니다.
장면은 전체적으로 어두운 조명 아래 실내 공간에서 펼쳐지고 있으며, 오른쪽에는 질감이 있는 벽이 보입니다.",00:21:08.469,00:21:25.236
shot_145,"전경에는 한 인물의 뒷모습과 어두운 머리카락이 흐릿하게 보인다. 중경에는 긴 나무 테이블에 세 인물이 앉아 있다. 이들은 각자 컵을 앞에 두고 있으며, 한 여성과 한 남성은 카메라를 향해 앉아 있고 다른 한 여성은 등을 보이고 있다. 배경에는 대형 냉장고와 와인 셀러가 보이며, 테이블 위에는 긴 직사각형 조명이 걸려 있다.",00:21:25.236,00:21:29.365
shot_146,"어두운 배경 속에서 한 인물이 어두운 회갈색 벽 뒤에서 부분적으로 모습을 드러내고 있습니다.
이 인물은 얼굴의 절반과 한쪽 눈을 벽 옆으로 내밀고 있으며, 오른손의 일부도 보입니다.
어두운 머리카락이 얼굴을 일부 가리고 있습니다.
전체적으로 어두운 조명 아래 장면이 연출되어 있습니다.",00:21:29.365,00:21:32.660
shot_147,"어두운 실내 공간에서 여러 인물들이 테이블에 앉아 있는 모습입니다.
중앙에 위치한 한 여성은 갈색 머리에 검은색 상의를 입고 있으며, 오른쪽을 향해 시선을 두고 있습니다.
이 여성의 왼쪽에는 또 다른 한 인물의 측면이 일부 보이고, 오른쪽에는 어두운 재킷을 입은 한 남성이 고개를 숙인 채 앉아 있습니다.
테이블 위에는 흰색 컵이 놓여 있고, 배경으로는 조명과 함께 물건들이 진열된 선반이 흐릿하게 보입니다.",00:21:32.660,00:21:44.046
shot_148,"이미지 왼편에서는 한 인물이 유리 난간이 있는 계단을 내려오고 있습니다. 오른편으로는 한 남성이 실내를 가로질러 걷고 있으며, 그 뒤편으로는 두 여성이 긴 식탁에 앉아 있습니다. 전반적으로 어두운 조명의 현대적인 실내 공간으로, 중앙에 큰 화분이 놓여 있고 바닥은 빛을 반사하고 있습니다. 배경에는 창문이나 문으로 보이는 어두운 부분이 보입니다.",00:21:44.046,00:21:51.053
shot_149,"이 이미지는 서로 마주 보고 있는 한 남성과 한 여성의 모습을 담고 있습니다.
두 인물은 서로를 응시하고 있으며, 남성은 어두운 재킷 안에 회색 티셔츠를 입고 있고 여성은 흰색 띠가 있는 어두운 상의를 착용하고 있습니다.
배경은 어둡고 따뜻한 색감의 벽으로 이루어져 있으며, 중앙에는 침대가 보이고 오른쪽에는 탁자와 장식품이 놓여 있습니다.
전체적으로 어두운 조명 아래 실내에서 촬영된 장면으로 보입니다.",00:21:51.053,00:25:17.842
shot_150,"한 인물이 바닥에 깔린 무늬 매트 위에 엎드려 색연필로 그림을 그리고 있다.
그림을 그리는 인물 옆에는 여러 색깔의 색연필이 담긴 상자가 놓여 있다.
인물의 등 뒤로는 깃털이 달린 긴 막대기가 매트 위에 가로질러 놓여 있으며, 매트 옆에는 원피스 같은 의상을 입고 슬리퍼를 신은 다른 인물의 다리가 보인다.
배경으로는 나무 바닥과 테이블, 의자 등의 가구들이 보이며, 한쪽에는 드림캐처 형태의 장식이 걸려 있다.",00:25:17.842,00:25:45.286
shot_151,"한 여성이 나무 의자에 앉아 몸을 약간 숙인 채 아래를 보고 있다. 그녀의 오른손에는 꽃무늬 케이스의 휴대폰이 들려 있고, 팔은 의자 등받이에 놓여 있다. 화면 왼쪽에는 길고 밝은 나무색 테이블이 놓여 있으며, 그 위에 작은 유리 그릇에 갈색 내용물이 담겨 있다. 배경의 벽에는 여러 액자가 걸려 있고, 그 너머로는 어둡게 불이 켜진 야외 공간이 보인다.",00:25:45.286,00:25:51.542
shot_152,"한 인물이 어두운 실내 공간의 나무 테이블 앞에 앉아 있습니다.
그 뒤로는 벽을 가득 채운 진열장이 보이며, 따뜻한 조명 아래 다양한 식기류가 전시되어 있습니다.
진열장 앞에는 또 다른 한 인물이 서서 손에 무언가를 들고 있습니다.
오른편에는 길다란 조리대와 냉장고가 있는 현대적인 주방 공간이 연결되어 있습니다.",00:25:51.542,00:26:04.179
shot_153,"어두운 실내에서 한 여성이 계단 옆에 서 있다.
그녀는 안경을 쓰고 회색 상의에 갈색 조끼를 입고 있으며, 양손에 각각 국자와 투명한 유리 그릇을 들고 있다.
여성의 왼쪽에는 다양한 물품으로 가득 찬 선반과 수납장이 보이며, 오른쪽에는 나무 계단이 위로 이어져 있다.
계단 아래쪽 공간에는 여러 물품과 장식된 크리스마스트리가 놓여 있고, 벽 상단에서는 은은한 조명이 비추고 있다.",00:26:04.179,00:26:11.603
shot_154,"화면 왼쪽에는 안경을 쓴 한 인물의 뒷모습이 보인다.
이 인물은 한 손에 유리잔과 흰 막대 같은 것을 들고 있다.
오른쪽에는 여러 개의 투명한 유리병이 놓인 나무 장식장이 위치한다.
장식장 안의 유리병들에는 액체와 작은 열매 또는 씨앗으로 보이는 내용물이 담겨 있으며, 전체적으로 어두운 조명 아래에 있다.",00:26:11.603,00:26:16.108
shot_155,"두 인물이 실내에서 서로를 마주 보고 서 있다.
한 인물은 빈 투명 유리컵을 들고 있고, 다른 인물은 뚜껑이 열린 큰 유리병을 양손으로 잡고 있다.
유리병 안에는 작고 둥근 갈색 열매들이 가득 담겨 있다.
배경은 다소 어둡지만, 뒤편으로 빛나는 장식물과 둥근 모양의 장식품들이 희미하게 보인다.",00:26:16.108,00:26:31.915
shot_156,"어두운 실내 공간에 한 여성이 중앙 하단에 서서 정면을 응시하고 있습니다.
여성의 양옆으로는 여러 칸으로 나뉘어 조명이 켜진 진열장이 길게 배치되어 있으며, 다양한 식기류와 장식품들이 놓여 있습니다.
여성 뒤편으로는 두 개의 구형 펜던트 조명이 수직으로 매달려 빛을 발하고 있습니다.
전체적으로 어두운 배경 속에서 진열장 내부와 펜던트 조명만이 밝게 빛나고 있습니다.",00:26:31.915,00:26:34.251
shot_157,"화면 왼쪽 전면에는 한 인물의 옆모습이 흐릿하게 보인다. 그 너머로 보이는 실내 공간에는 조명 아래 두 인물이 마주 보고 앉아 있다. 한 여성은 종이로 보이는 것을 들고 있으며, 그 맞은편에는 한 남성으로 보이는 인물이 의자에 앉아 있다. 이 공간의 배경으로는 어두운 야외 풍경과 나무들이 보이는 큰 창문이 자리하고 있다.",00:26:34.251,00:26:38.338
shot_158,"한 여성이 카메라를 향해 정면을 바라보고 있습니다.
그녀의 눈은 크게 뜨여 있고 입은 살짝 벌어져 있으며, 목에는 작은 목걸이를 착용하고 있습니다.
그 여성의 뒤편에는 흐릿하게 처리된 또 다른 한 여성이 서 있으며, 주변으로는 여러 칸으로 나뉜 갈색 진열장이 보입니다.
진열장 안에는 다양한 디자인의 도자기 그릇과 찻잔 세트들이 전시되어 있으며, 전체적으로 어두운 실내 공간입니다.",00:26:38.338,00:26:47.514
shot_159,"어두운 실내 공간에 긴 나무 탁자와 여러 개의 나무 의자가 놓여 있습니다.
탁자 왼편에는 한 아이가 맨발로 서서 아래를 내려다보고 있으며, 탁자 오른편에는 한 인물이 등지고 앉아 있습니다.
앉아 있는 인물의 한 손은 옆에 놓인 나무 의자에 닿아 있습니다.
배경에는 큰 창문 너머로 어두운 외부 풍경이 보이며, 왼편에는 내부가 빛나는 기다란 수납장이 자리하고 있습니다.",00:26:47.514,00:26:58.608
shot_160,"세 인물이 어두운 실내 공간에서 서로를 마주 보고 있다.
안경을 쓴 한 인물이 가운데에 서 있고, 왼쪽에 있는 인물은 그의 팔에 손을 얹고 있다.
오른쪽에 있는 인물은 가운데 인물을 향해 고개를 돌려 바라보고 있다.
뒤편으로는 조명이 은은하게 비추는 진열장과 선반들이 보인다.",00:26:58.608,00:27:29.764
shot_161,"매우 어두운 배경 속에서 한 인물의 옆모습이 화면 오른쪽에 흐릿하게 나타나 있다. 인물의 머리카락은 검은색으로 보이며, 귀 부분에 작은 빛 반사가 포착된다. 어깨선도 일부 드러나 있다. 화면 상단 오른쪽에는 길고 밝은 형태의 흐릿한 물체가 보인다.",00:27:29.764,00:27:32.976
shot_162,"화면 오른쪽에 한 여성이 클로즈업되어 있으며, 어깨 길이의 갈색 머리를 하고 있다.
그녀는 정면을 바라보며 입을 살짝 벌리고 있는 모습이다.
화면 왼쪽에는 흐릿하고 어두운 갈색 형체가 크게 보이며, 이는 다른 인물의 일부인 것으로 추정된다.
전체적으로 어두운 실내 배경에, 인물에게 빛이 집중되어 있다.",00:27:32.976,00:27:42.068
shot_163,"화면 오른쪽에 한 여성이 클로즈업되어 있으며, 왼쪽을 향해 바라보고 있다.
그녀는 밝은 갈색 머리에 귀걸이를 착용하고 있고, 입술에는 붉은색 립스틱이 칠해져 있으며 입이 살짝 벌어져 있다.
화면 왼쪽에는 어둡고 흐릿한 형체가 일부 보이며, 전체적으로 어두운 조명 아래에 있다.
배경은 초점이 흐려져 있으며, 몇몇 희미한 불빛들이 관찰된다.",00:27:42.068,00:27:47.198
shot_164,"이미지 오른쪽에는 한 여성이 클로즈업되어 있으며, 시선은 아래를 향하고 있습니다. 그녀는 긴 갈색 머리를 하고 있으며, 얼굴에는 조명이 비추고 입술에는 짙은 붉은색 립스틱이 보입니다. 화면 왼쪽에는 크게 흐릿하게 처리된 어두운 형체가 일부를 가리고 있습니다. 전체적인 배경은 어둡고 흐릿하며, 실내 환경으로 추정됩니다.",00:27:47.198,00:27:49.534
shot_165,"나무 바닥 위에 놓인 종이 한 장이 화면의 중앙을 차지하고 있습니다.
종이 위에는 검은색 선으로 윤곽이 잡히고 여러 가지 밝은 색으로 채색된 추상적인 그림이 그려져 있습니다.
특히 그림에는 크게 그려진 눈과 다양한 색상의 면들이 눈에 띄며, 종이의 왼쪽 가장자리에는 링 바인더 구멍들이 보입니다.
화면 오른쪽 아래에서는 한 손의 검지 손가락이 그림의 가장자리를 가리키고 있습니다.",00:27:49.534,00:27:51.286
shot_166,"화면 오른쪽에 긴 갈색 머리의 한 여성이 아래를 내려다보고 있으며, 입술은 살짝 벌어져 있습니다.
화면 왼쪽에는 흐릿하게 처리된 다른 한 인물의 어깨 또는 등이 보입니다.
전체적인 배경은 어둡고 흐릿하게 처리되어 있습니다.",00:27:51.286,00:28:00.545
shot_167,"이미지에는 한 여성이 중앙에서 약간 오른쪽에 위치해 있다.
그녀는 짧은 갈색 머리에 어두운 색 상의를 입고 있으며, 얇은 목걸이를 착용하고 있다.
얼굴은 정면이 아닌 왼쪽을 향하고 있으며, 눈을 크게 뜨고 입을 살짝 벌린 모습이다.
화면 왼쪽에는 어둡고 흐릿한 형체가 크게 자리 잡고 있고, 전반적으로 어두운 실내 환경 속에서 여성의 얼굴이 상대적으로 밝게 조명되어 있다.",00:28:00.545,00:28:04.215
shot_168,"한 인물이 화면 왼쪽에서 팔을 길게 뻗어 오른쪽을 향해 손가락으로 가리키고 있으며, 얼굴의 옆모습과 살짝 벌어진 입이 보입니다.
장면은 어두운 실내 공간을 배경으로 하며, 정면에는 복도 또는 통로가 깊숙이 이어져 있습니다.
통로 너머로는 가구의 일부와 창밖의 어두운 풍경이 희미하게 드러나 있고, 오른쪽 벽에는 하얀 형태의 그림이 담긴 액자가 걸려 있습니다.
전체적으로 어두운 분위기 속에 벽에 설치된 간접 조명들이 은은하게 공간을 밝히고 있습니다.",00:28:04.215,00:28:07.677
shot_169,"화면 중앙에서 약간 오른쪽에 한 여성의 옆모습이 보인다.
그녀는 갈색 머리를 하고 있으며, 입을 살짝 벌린 채 화면 왼쪽을 응시하고 있다.
화면 왼쪽 전경에는 갈색 톤의 크고 흐릿한 형체가 자리 잡고 있다.
전체적으로 어두운 실내 환경이며, 배경에는 희미하게 수직선 형태의 무언가가 감지된다.",00:28:07.677,00:28:09.179
shot_170,"이미지 중앙에는 거친 질감과 강렬한 색채가 돋보이는 추상화의 일부가 정면으로 보인다.
붉은색, 초록색, 검은색, 회색 등 다양한 색상이 두껍고 표현적인 붓 터치로 어우러져 있다.
이 그림은 밝은 색상의 매트와 갈색 테두리의 액자에 담겨 벽에 걸려 있다.
액자 오른쪽으로는 어둡고 거친 질감의 벽면이 배경으로 자리한다.",00:28:09.179,00:28:10.680
shot_171,"화면 오른쪽에 한 여성이 클로즈업되어 있으며, 왼쪽 방향을 바라보고 있습니다.
이 여성은 갈색 머리카락을 어깨까지 늘어뜨리고 입을 살짝 벌린 채 무언가를 응시하고 있습니다.
화면 왼쪽에는 다른 한 인물의 뒷모습이 흐릿하게 보입니다.
전반적으로 어두운 실내 공간으로 보이는 배경은 흐릿하게 처리되어 있습니다.",00:28:10.680,00:28:15.143
shot_172,"화면 중앙에 짧은 머리의 한 여성이 다른 인물을 마주보고 서 있습니다.
그녀는 입을 벌리고 두 손을 약간 들어 올린 채, 시선을 화면 왼쪽에 있는 인물에게 향하고 있습니다.
화면 왼쪽에는 마주 보고 있는 인물의 뒷모습과 어깨가 어둡게 보입니다.
전체적으로 어두운 실내 환경에서 주요 인물들의 모습이 조명에 의해 강조됩니다.",00:28:15.143,00:28:25.904
shot_173,화면 중앙에서 약간 오른쪽에 한 여성이 다른 한 인물을 바라보고 있다. 이 여성은 갈색 머리를 하고 있으며 입술이 살짝 벌어져 있다. 화면 왼쪽에는 흐릿하게 처리된 다른 한 인물의 등과 어깨가 보인다. 전체적으로 어두운 실내 배경에서 두 인물이 마주 보고 있는 장면이다.,00:28:25.904,00:28:32.201
shot_174,"카메라 기준 오른쪽에는 짧은 갈색 머리를 한 여성이 왼쪽을 바라보고 있다.
그녀는 민소매 상의를 입고 목걸이를 착용했으며, 입은 살짝 벌어져 있고 눈은 크게 뜨여 있다.
화면 왼쪽에는 등지고 서 있는 다른 한 인물의 뒷모습이 일부 보인다.
전체적으로 어두운 실내 공간에서 두 인물이 서로를 마주 보는 구도로 배치되어 있다.",00:28:32.201,00:28:35.705
shot_175,"화면 왼편에는 한 인물의 뒷모습이 흐릿하게 나타나 있다. 화면 오른편에는 갈색 머리의 한 여성이 선명하게 보이며, 왼편의 인물을 바라보고 있다. 여성은 입이 살짝 벌어진 채로 어두운 색 상의를 입고 있다. 전체적으로 어둡고 흐릿한 실내 환경이 배경을 이룬다.",00:28:35.705,00:28:50.428
shot_176,"어두운 실내에서 두 인물이 화면에 담겨 있다.
전면에 흐릿한 한 인물의 뒷모습이 보이고, 그 옆으로 어깨까지 오는 어두운 갈색 머리를 한 다른 한 인물의 옆모습이 선명하게 보인다.
오른쪽에 위치한 인물은 화면의 오른쪽 방향을 응시하고 있으며, 왼편의 인물은 뒷모습만 보이며 어두운 색의 머리카락을 가졌다.
배경은 전체적으로 어둡고 흐릿하며, 멀리서 빛나는 불빛들이 희미하게 나타난다.",00:28:50.428,00:29:02.565
shot_177,"어둡게 조명된 넓은 실내 공간이 화면에 담겨 있다.
가운데에 한 여성이 서 있으며, 바닥은 주변의 모습을 반사하는 듯하다.
왼쪽으로는 위로 향하는 계단이 보이고, 뒤편으로는 주방과 식탁이 있는 공간이 이어진다.
식탁에는 또 다른 한 인물이 앉아있으며, 전반적으로 현대적이고 차분한 분위기를 연출한다.",00:29:02.565,00:29:05.234
shot_178,"흰색과 갈색 무늬의 개 한 마리가 빠른 속도로 움직이는 모습이 화면 중앙에 포착되었습니다.
그 뒤편으로는 혀를 내민 듯한 흰색 개의 일부가 흐릿하게 보이며, 두 개체 모두 움직임으로 인해 형태가 명확하지 않습니다.
어두운 배경과 밝은 회색 바닥 위에서 포착된 장면으로, 배경에는 갈색 기둥 형태의 사물도 보입니다.",00:29:05.234,00:29:06.569
shot_179,"어두운 실내 공간에서 두 인물이 보인다.
사진 전면에 있는 한 인물은 안경을 쓰고 머리를 올린 채 아래쪽을 보고 있다.
이 인물은 회색 상의를 입고 입술에 붉은색을 띠고 있다.
배경에는 흐릿하게 처리된 또 다른 인물이 나무 의자로 보이는 곳에 앉아 있다.",00:29:06.569,00:29:08.279
shot_180,"전경에 한 남성과 한 여성이 서 있으며, 남성은 체크무늬 재킷 위에 푸른색 셔츠를 입고 있다. 여성은 어두운 브이넥 상의를 착용하고 미소를 짓고 있다. 배경에는 흐릿하게 처리된 다른 인물들과 함께 실내 조명이 보인다. 창문 너머로는 어두운 야외 풍경이 펼쳐져 있다.",00:29:08.279,00:29:13.034
shot_181,"어두운 실내 공간에서 한 여성이 나무 의자와 탁자에 기대어 정면을 바라보고 서 있습니다.
그녀는 어두운 색의 상의와 하의를 착용하고 있습니다.
여성 뒤편으로는 커다란 냉장고와 와인병들이 진열된 밝은 와인 셀러가 보이며, 천장에는 길쭉한 조명이 탁자를 비추고 있습니다.
장면의 좌측과 우측 전경에는 흐릿하고 어두운 형체가 배치되어 있습니다.",00:29:13.034,00:29:15.244
shot_182,"중앙에 한 남성이 정면을 응시하고 있으며, 그의 옆에는 한 여성이 왼쪽 위를 바라보고 있다.
남성은 체크무늬 재킷을, 여성은 어두운 민소매 상의를 착용하고 있다.
오른쪽 뒤편에는 어두운 정장 차림의 또 다른 남성이 서 있고, 왼쪽 배경에는 여러 개의 수직 조명 기둥으로 이루어진 스탠드 조명이 보인다.
전반적으로 어두운 실내 공간으로 보이며, 뒤편으로는 밤의 외부 풍경이 비친다.",00:29:15.244,00:29:18.706
shot_183,"한 여성이 현대적인 실내 공간의 중앙에 서서 미소를 지으며 정면을 바라보고 있다. 그녀는 길고 밝은 색의 나무 테이블 주위에 놓인 나무 의자 두 개에 손을 얹고 있다. 그녀의 뒤편으로는 여러 장의 사진이 붙은 냉장고와 와인병이 진열된 와인 셀러가 보인다. 실내 조명은 전반적으로 차분하며, 테이블 위에는 선형 조명이 설치되어 있다.",00:29:18.706,00:29:20.833
shot_184,"중앙에는 밝은색 재킷을 입은 한 남성이 서 있다.
그의 오른쪽 뒤편으로는 한 여성이 정면을 향해 시선을 두고 있으며, 그 뒤에는 어두운색 정장을 입은 또 다른 남성이 보인다.
이들은 실내 공간에 있는 것으로 보이며, 배경은 대체로 어둡다.
화면 왼쪽에는 세로로 빛을 내는 조명 기구가 놓여 있다.",00:29:20.833,00:29:28.841
