shot_id,stt_text,characters,location,actions,visual_details,mood,narrative,keywords,detailed_caption,start_time,end_time
shot_635,그냥 여기가 편해 그냥 아예 여기서 태어난 것 같기도 하고 결혼식도 여기서 한 것 같고 국민연금이라면 나는 해당 없고 노후는 정으로 다 사는 거지,박영춘(문세) | 이정은(문경),벽에 자료들이 붙어있는 실내 공간,오래된 서류와 낡은 사진을 클로즈업하여 보여준다,"카메라가 벽에 붙은 자료들을 클로즈업한 장면이다. 왼쪽에는 한국어가 적힌 구겨지고 오래된 문서가 붙어 있고, 중앙에는 낡고 바랜 사진 한 장이 보인다. 사진 속에는 한 남성(박영춘(문세))과 한 여성(이정은(문경))이 다정하게 미소 짓고 있으며, 사진 위쪽에는 빨간 꽃 모양 스티커가 붙어 있다. 사진의 가장자리 일부는 찢어져 있다. 오른쪽에는 악보처럼 보이는 또 다른 문서가 함께 붙어 있다. 전체적으로 어둡고 칙칙한 색감이다.",과거를 회상하거나 중요한 단서를 찾는 듯한 분위기,"벽에 부착된 오래된 문서들과 특히 낡은 사진 한 장을 통해 과거의 흔적을 보여주며, 인물들의 관계나 숨겨진 이야기에 대한 암시를 전달한다. 사진 속 두 인물이 서사의 중요한 역할을 할 것임을 시사한다.",오래된 문서 | 사진 | 벽 | 추억 | 단서 | 과거 | 박영춘 | 이정은 | 클로즈업,"카메라가 벽에 붙은 자료들을 클로즈업한 장면이다. 왼쪽에는 한국어가 적힌 구겨지고 오래된 문서가 붙어 있고, 중앙에는 낡고 바랜 사진 한 장이 보인다. 사진 속에는 박영춘(문세)과 이정은(문경)이 다정하게 미소 짓고 있으며, 사진 위쪽에는 빨간 꽃 모양 스티커가 붙어 있다. 사진의 가장자리 일부는 찢어져 있다. 오른쪽에는 악보처럼 보이는 또 다른 문서가 함께 붙어 있다. 전체적으로 어둡고 칙칙한 색감이며, 배경 음악이나 대화는 들리지 않아 조용한 분위기이다. 이 장면은 과거를 회상하거나 중요한 단서를 찾는 듯한 분위기를 자아내며, 인물들의 관계나 숨겨진 이야기에 대한 암시를 전달한다.",1:22:43,1:22:47
shot_636,아예 여기서 태어난 것 같기도 하고 결혼식도 여기서 한 것 같고 국민연금이라면 나는 해당 없고 노후는 정으로 다 사는 거지 그래서 말인데 나 여기 계속 좀 살게 해주쇼,,"실내, 책이 가득한 방 또는 서점",책이 책장에 진열되어 있다.,"화면 오른쪽에 두 칸짜리 낡은 책장이 보인다. 책장에는 다양한 크기와 색상의 책들이 빼곡하게 꽂혀 있으며, 주로 한국어나 일본어로 된 제목들이 어렴풋이 보인다. 책들은 오래된 듯한 느낌을 주며, 전반적으로 어두운 조명 아래에 있다. 왼쪽은 흐릿하게 처리되어 있어 형태를 알아보기 어렵지만, 반사되는 빛과 희미한 윤곽이 보인다.","조용함, 차분함, 고요함, 지적, 신비로운","어두운 실내 공간에서 낡은 책장에 빼곡히 꽂힌 책들이 클로즈업되어 보이는 장면이다. 왼쪽의 배경은 흐릿하게 처리되어 공간의 깊이감을 더하며, 전체적으로 조용하고 사색적인 분위기를 자아낸다.",책장 | 책 | 어두운 조명 | 실내 | 오래된 책 | 고서 | 서재 | 도서관 | 지적 | 고요함,"어두운 실내 공간에서 두 칸짜리 낡은 책장이 화면 오른쪽에 보이며, 다양한 크기와 색상의 책들이 빼곡하게 꽂혀 있다. 주로 한국어나 일본어로 된 제목들이 어렴풋이 보이며, 책들은 오래된 느낌을 준다. 왼쪽의 배경은 흐릿하게 처리되어 형태를 알아보기 어렵지만, 반사되는 빛과 희미한 윤곽이 보인다. 전체적으로 조용하고 차분하며, 특별한 소리는 들리지 않는 고요하고 지적인 분위기이다. 이 장면은 낡은 책에 둘러싸인 조용한 서재나 오래된 서점의 한 부분을 보여주는 듯하다.",1:22:47,1:22:51
shot_637,결혼식도 여기서 한 것 같고 국민연금이야 뭐 나는 해당 없고 노후는 정으로 다 사는 거지. 그래서 말인데 나 여기 계속 좀 살게 해주쇼. 아무튼 그때 남편도 출장 가고 없을 때인데 나 혼자서 그 생날 일을 겪고서는 그 뒤로 다솜이 생일은 집 말고 다른 데서 좀 보내게 해주려고.,한 사람,어두운 침실,한 사람이 침대에 누워 휴식을 취하고 있습니다.,"어두운 침실입니다. 침대 위에는 한 사람이 이불을 덮고 누워있습니다. 침대 옆 협탁에는 영수증으로 보이는 초록색 종이 뭉치가 꽂혀있고, 그 앞에는 '100% AIR FIT'이라고 적힌 파란색 콘돔 포장지 두 개가 놓여있습니다. 협탁 옆에는 바셀린으로 보이는 파란색 통과 기타 물품들이 보입니다. 전반적으로 어둡고 주황색 조명으로 인해 차분하고 개인적인 분위기를 연출합니다.","어둡고 고요하며, 약간의 현실적인 분위기","어두운 방에서 한 사람이 침대에 누워 쉬고 있으며, 침대 옆 협탁에는 개인적인 물품들이 놓여있는 조용한 장면입니다.",침실 | 어둠 | 휴식 | 콘돔 | 협탁 | 개인적인 | 고요함 | 밤,"어두운 침실에서 한 사람이 이불을 덮고 침대에 누워 휴식을 취하고 있습니다. 침대 옆 협탁에는 녹색 종이 조각들이 꼬챙이에 꽂혀있고, 그 앞에는 '100% AIR FIT'이라고 쓰인 파란색 콘돔 포장지 두 개가 놓여 있습니다. 협탁 옆으로는 파란색 바셀린 통과 검은색 전자기기(필라 로고가 보임) 등 여러 물건들이 보입니다. 전체적으로 어두운 조명 아래 고요하고 개인적인 분위기가 감돕니다. 별다른 음성은 들리지 않습니다.",1:22:51,1:22:55
shot_638,국민연금이야 뭐 나는 해당 없고 노후는 정으로 다 사는 거지 그래서 말인데 나 여기 계속 좀 살게 해주쇼 하... 암튼 그때 남편도 출장 가고 없을 때인데 나 혼자서 그 쌩난리를 겪고서는 그 뒤로 다송이 생일은 집 말고 다른 데서 좀 보내게 해주려고 작년엔 요가 때 올해는 캠핑,근세(박명훈) | 한 남성,어두운 지하 공간 또는 낡은 창고,근세(박명훈)는 은색 테이프로 몸이 묶인 채 정면을 응시하고 있다. 한 남성은 등을 보이며 근세(박명훈)를 마주보고 서 있다.,"어둡고 낡은 지하 공간이 보인다. 벽은 거친 콘크리트 질감이며, 천장과 벽을 따라 복잡한 파이프들이 지나간다. 왼쪽 벽에는 전구가 하나 걸려있어 공간을 희미하게 밝히고 있다. 전구 아래에는 검은색 정장 재킷이 걸려있고, 그 옆으로는 물건들이 쌓인 낡은 선반과 흰색 양동이가 놓여 있다. 근세(박명훈)는 몸이 은색 테이프로 단단히 묶인 채 정면을 바라보고 있으며, 표정은 굳어 있다. 그를 마주보고 서 있는 한 남성은 회색 계열의 긴팔 상의와 바지를 입고 있으며, 뒷모습만 보인다.","긴장되고 어두운, 감금 또는 위협적인 분위기","어둡고 낡은 지하 공간에서 근세(박명훈)가 묶인 채 감금되어 있고, 한 남성이 그를 마주보고 서 있는 모습이다. 이 장면은 인물의 납치나 감금 상황을 암시하며 긴장감 넘치는 전개를 보여준다.",근세 | 박명훈 | 지하 | 감금 | 납치 | 긴장 | 어둠 | 파이프 | 콘크리트 | 창고,"어둡고 낡은 지하 공간에서 근세(박명훈)가 은색 테이프로 몸이 묶인 채 정면을 응시하고 있다. 그의 건너편에는 회색 옷을 입은 한 남성이 등을 보이며 서 있다. 벽은 거친 콘크리트 질감이며, 천장과 벽을 따라 복잡한 파이프들이 보인다. 왼쪽에는 전구 하나가 희미하게 공간을 밝히고 있으며, 그 아래에는 검은색 정장 재킷과 낡은 선반, 흰색 양동이가 놓여 있다. 전체적으로 긴장되고 어두운 감금 분위기를 자아낸다.",1:22:55,1:23:03
shot_639,너는 정으로 다 사는 거지. 그래서 말인데 나 여기 계속 좀 살게 해주쇼. 아무튼 그때 남편도 출장 가고 없을 때인데 나 혼자서 그 쌩난리를 겪고서는 그 뒤로 다송이 생일은 집 말고 다른 데서 좀 보내게 해주려고. 작년엔 외갔대. 올해는 캠핑. 근데 다송이 아빠는 뭐 애들 다 그러면서 크는 거라고 괜찮다고. 그리고 뭐 귀신 나오는 집에 살면 사업 번창하고 돈 잘 번달라. 근데 실제로 사업이 잘 되기는 해요. 몇 년간.,조여정 (연교) | 한 남성,밤에 큰 창문이 있는 현대적인 다이닝룸,조여정 (연교)는 식탁에 앉아 젓가락으로 그릇에 담긴 음식을 먹고 있다 한 남성이 조여정의 맞은편에 앉아있다,"어두운 실내에서 두 사람이 긴 나무 식탁에 앉아 식사하고 있다. 식탁 위에는 직사각형 모양의 긴 조명이 밝게 빛나고 있으며, 뒤편에는 야경이 보이는 큰 창문이 있다. 식탁 주위에는 여러 개의 목재 의자가 놓여 있다. 조여정은 연두색 상의를 입고 있다. 남성은 등을 보이며 어두운 색 옷을 입고 있다.","조용하고 차분한, 일상적인","밤늦은 시각, 현대적인 주택의 다이닝룸에서 조여정(연교)과 한 남성이 조용히 식사를 하는 모습이다. 조명 아래에서 두 사람은 각자의 그릇에 집중하고 있다.",다이닝룸 | 식사 | 밤 | 현대적인 집 | 조여정 | 연교 | 조용함 | 창문 | 조명 | 식탁,"어두운 실내의 현대적인 다이닝룸에서 조여정(연교)과 한 남성이 긴 나무 식탁에 마주 앉아 조용히 식사를 하고 있다. 조여정은 연두색 상의를 입고 젓가락으로 그릇에 담긴 음식을 먹고 있으며, 남성은 등을 보인 채 어두운 색 옷을 입고 앉아있다. 식탁 위에는 길고 밝은 직사각형 조명이 공간을 비추고 있으며, 뒤편의 큰 창문 너머로는 어두운 밤 풍경이 펼쳐져 있다. 주변에는 여러 개의 미니멀한 목재 의자들이 놓여 있어 차분하고 일상적인 분위기를 연출한다. 음향은 들리지 않는다.",1:23:03,1:23:16
shot_640,"그래서 말인데 나 여기 계속 좀 살게 해주쇼. 하... 아무튼... 그때 남편도 출장 가고 없을 때인데 나 혼자서 그 쌩난리를 겪고서는... 그 뒤로 다송이 생일은 집 말고 다른 데서 좀 보내게 해주려고. 작년엔 외간대, 올해는 캠핑. 근데 다송이 아빠는 뭐, 애들 다 그러면서 크는 거라고 괜찮다고. 그리고 뭐, 귀신 나오는 집에서 하면 사업 번창하고 돈 잘 번달라. 응. 근데 실제로 사업이 잘 되기는 해, 요 몇 년간.",박소담(기정),어두운 실내,박소담(기정)이 옆으로 누워있다 지친 표정을 짓고 있다 눈을 뜨고 있다 입을 살짝 벌리고 있다,"주변이 매우 어둡고 빛이 거의 없는 실내이다. 박소담(기정)의 얼굴만 약하게 조명되어 있다. 그녀는 옆으로 누워 있으며, 얼굴은 땀이나 물기에 젖은 듯하다. 어두운 색의 긴팔 옷을 입고 있고, 손은 얼굴 가까이에 있거나 깍지 낀 채 놓여 있다. 전반적으로 음침하고 어두운 분위기이다.","고통스러운, 지친, 슬픈, 음울한",박소담(기정)이 어두운 방에서 옆으로 누워 극도로 지치거나 고통스러워하는 표정을 짓고 있다. 그녀의 얼굴에는 땀인지 눈물인지 모를 물기가 어려 있다.,박소담 | 기정 | 누워있는 | 어두운 | 지친 | 고통 | 슬픔 | 실내 | 얼굴 | 땀,"어두운 실내에서 박소담(기정)이 옆으로 누워있다. 그녀의 얼굴만이 약하게 조명되어 있으며, 지치고 고통스러운 표정을 짓고 있다. 눈은 뜨고 있으며 입은 살짝 벌어져 있고, 얼굴에는 땀이나 물기로 보이는 물기가 어려 있다. 어두운 색의 긴팔 옷을 입고 있으며, 손은 얼굴 가까이 놓여있다. 음산하고 슬픈 분위기가 느껴지는 장면이다. 특정한 음성이나 대화는 들리지 않는다.",1:23:16,1:23:19
shot_641,"하... 암튼... 그때 남편도 출장 가고 없을 때인데 나 혼자서 그 쌩난리를 겪고서는... 그 뒤로 다송이 생일은 집 말고 다른 데서 좀 보내게 해주려고. 작년엔 여갔대. 올해는 캠핑. 근데 다송이 아빠는 뭐, 애들 다 그러면서 크는 거라고 괜찮다고. 그리고 뭐, 귀신 나오는 집에 살면 사업 번창하고 돈 잘 번다나? 응. 근데 실제로 사업이 잘 되기는 해요, 몇 년간.",장혜진 (충숙) | 조여정 (연교),어두운 조명의 실내 식탁 공간,"충숙(장혜진)은 고개를 숙이거나 정면을 응시하며 사색에 잠겨있고, 연교(조여정)는 젓가락으로 음식을 먹다가 무언가를 골똘히 생각하는 듯한 표정을 짓는다.","어두운 실내 공간에서 두 여성이 식탁에 앉아있다. 배경에는 따뜻한 조명이 들어오는 진열장이 흐릿하게 보인다. 충숙(장혜진)은 어두운색 셔츠를 입고 있으며, 연교(조여정)는 밝은색 상의를 입고 있다. 연교는 젓가락을 들고 식사를 하고 있다.",진지하고 사색적인 분위기,"어두운 실내에서 두 여성이 함께 있으나, 각자의 생각에 잠긴 듯한 모습이다. 한 여성은 식사를 하면서도 깊은 생각에 빠져 있고, 다른 여성은 고개를 숙이거나 정면을 응시하며 사색에 잠겨 있다. 두 사람 사이에 묵직한 긴장감이나 중요한 대화가 오가는 듯한 정적인 분위기가 감돈다.",장혜진 | 충숙 | 조여정 | 연교 | 실내 | 식사 | 사색 | 진지함 | 어두운 조명 | 젓가락,"어두운 조명의 실내 식탁 공간에서 장혜진(충숙)과 조여정(연교) 두 여성이 함께 있다. 영상 초반 장혜진은 고개를 숙인 채 사색에 잠긴 듯한 표정을 짓고 있으며, 조여정은 식사를 하던 중 젓가락을 든 채 무언가를 골똘히 생각하는 듯한 옆모습을 보인다. 배경에는 따뜻한 조명이 들어오는 고급스러운 진열장이 흐릿하게 보이며, 전반적으로 진지하고 침묵이 흐르는 분위기이다. 들리는 대화나 특정 음향 효과 없이 두 인물의 표정과 행동에 집중하게 된다.",1:23:19,1:23:35
shot_642,작년에 놀갔대. 올해는 캠핑. 근데 다송이 아빠는 뭐 애들 다 그러면서 크는 거라고 괜찮다고 그리고 뭐 귀신 나온 집에 살면 사업 번창하고 돈 잘 번달라? 응. 근데 실제로 사업이 잘 되기는 해요. 몇 년간.,한 사람 식탁에 앉아 젓가락으로 그릇 안의 음식 부스러기를 뒤적이는 모습 | 한 남성 어둡고 좁은 복도를 빠르게 걸어가는 모습,가정집 식탁 / 어둡고 음침한 콘크리트 복도,젓가락으로 식사 잔해를 확인 복도를 빠르게 이동,"00:00에서는 따뜻한 주황색 조명 아래, 나무 식탁 위에 놓인 흰색의 화려한 그릇이 클로즈업됩니다. 그릇 안에는 갈색의 마른 음식 부스러기와 몇몇 짙은 색의 고형물이 남아있고, 그 안에 붉은색 젓가락 한 쌍이 놓여 있습니다. 그릇 왼쪽에는 잘린 자몽, 사과, 포도 등 다양한 신선한 과일이 담긴 흰색 쟁반이 놓여 있습니다. 화면 오른쪽에는 한 사람의 어깨와 팔이 일부 보이며 젓가락을 든 손이 그릇 안을 뒤적이는 듯합니다. 00:01부터 00:02까지는 어둡고 축축한 느낌의 콘크리트 복도가 보입니다. 복도 벽은 짙은 녹색빛이 돌며 낡고 거친 질감입니다. 천장에는 낡은 형광등이 군데군데 켜져 길고 불균일한 그림자를 만듭니다. 한 남성이 헐렁한 어두운 색 옷을 입고 이 복도를 빠르게 걸어가고 있으며, 뒤에서 잡은 카메라가 그를 따라갑니다. 복도 양옆으로는 어두운 문이나 통로가 보입니다.",대조적 (평온함과 불길함),"이 영상은 두 개의 극명하게 대조되는 장면을 통해 긴장감 있는 내러티브를 구축합니다. 첫 장면에서는 평온하고 가정적인 식탁 풍경이 제시되지만, 그릇에 남은 음식 잔해에 대한 의문과 함께 미묘한 불길함을 암시합니다. 이어서 곧바로 어둡고 음침한 지하 복도를 불안하게 걸어가는 남성의 모습이 나타나며, 시청자에게 어떤 위험이나 긴박한 상황이 벌어지고 있음을 전달합니다. 이러한 장면 전환은 미스터리하고 서스펜스 넘치는 스토리를 예고합니다.",식탁 | 음식 | 과일 | 젓가락 | 어두운 복도 | 콘크리트 | 남성 | 걷기 | 긴장감 | 지하 | 미스터리,"영상은 두 개의 대조적인 장면으로 구성됩니다. 첫 번째 장면(00:00)에서는 따뜻하고 어두운 조명 아래, 나무 식탁 위에 놓인 흰색의 화려한 그릇이 클로즈업됩니다. 그릇 안에는 갈색의 마른 음식 부스러기와 몇몇 짙은 색의 고형물이 남아있고, 그 안에 붉은색 젓가락 한 쌍이 놓여 있습니다. 그릇 왼쪽에는 잘린 자몽, 사과, 포도 등 신선한 과일이 담긴 흰색 쟁반이 놓여 있어 평온하고 가정적인 분위기를 연출합니다. 화면 오른쪽에는 한 사람의 어깨와 팔이 일부 보이며 젓가락을 든 손이 그릇 안을 뒤적이는 듯한 모습입니다. 미세한 주변 소음이 들립니다. 이어서 두 번째 장면(00:01-00:02)에서는 어둡고 칙칙한 콘크리트 벽으로 이루어진 좁은 복도를 한 남성이 빠르게 걸어가고 있습니다. 복도 벽은 짙은 녹색빛이 돌고 축축해 보이며 낡고 거친 질감을 드러냅니다. 천장의 낡은 형광등 불빛이 길고 불균일한 그림자를 만들어 불길하고 긴장감 있는 분위기를 조성합니다. 남성은 헐렁한 어두운 색 옷을 입고 있으며, 그의 발소리와 함께 낮고 긴장감 있는 배경 음악이 깔려 어둡고 불안한 분위기를 강조합니다. 이 두 장면의 급작스러운 전환은 영상 전반에 걸쳐 미스터리하고 서스펜스 넘치는 내러티브를 암시합니다.",1:23:35,1:23:37
shot_643,근데 다송이 아빠는 뭐 애들 다 그러면서 크는 거라고 괜찮다고 그리고 뭐 귀신 나오는 집에 살면 사업 번창하고 돈 잘 번다나? 응 근데 실제로 사업이 잘 되기는 해요 몇 년간 아이씨 어우 싸다,기택(송강호),어둡고 협소한 공간의 천장 아래,기택(송강호)이 팔을 뻗어 천장 위쪽의 무언가를 잡거나 조작하려는 듯 위를 올려다본다.,"전체적으로 어두운 녹색 톤의 배경이며, 천장에는 여러 개의 파이프와 철골 구조물이 복잡하게 얽혀있다. 기택(송강호)은 회색 긴팔 티셔츠를 입고 있으며, 위를 올려다보는 얼굴에는 땀이 맺혀 있고 집중한 표정이다.","긴장감, 집중, 은밀함",어둡고 협소한 공간에서 기택(송강호)이 천장을 향해 팔을 뻗어 무언가를 조작하려는 듯 집중하고 있는 모습이다. 그의 얼굴에는 땀방울이 맺혀 있어 긴장되고 은밀한 상황임을 짐작하게 한다.,송강호 | 기택 | 천장 | 파이프 | 어둠 | 조작 | 집중 | 땀 | 긴장 | 은밀함,"어둡고 협소한 공간의 천장 아래에서 기택(송강호)이 팔을 뻗어 천장 위쪽의 무언가를 잡거나 조작하려는 듯 위를 올려다본다. 전체적으로 어두운 녹색 톤의 배경이며, 천장에는 여러 개의 파이프와 철골 구조물이 복잡하게 얽혀있다. 기택(송강호)은 회색 긴팔 티셔츠를 입고 있으며, 위를 올려다보는 얼굴에는 땀이 맺혀 있고 집중한 표정이다. 특별한 음성 효과나 대화는 들리지 않으며, 긴장감과 집중, 은밀한 분위기가 느껴진다.",1:23:37,1:23:39
shot_644,,한 남성 | 박명훈(근세),어두운 지하실 또는 창고,한 남성이 어두운 방으로 들어와 바닥에 무릎을 꿇고 묶여있는 박명훈(근세)의 머리를 만진다. 박명훈(근세)은 바닥에 앉아 입이 가려져 있고 몸이 묶여있다.,"어두운 방의 왼쪽에는 선반과 도구가 담긴 파란 양동이, 걸려있는 옷들이 보인다. 한 남성이 방으로 들어와 무릎을 꿇고 앉아 있는 박명훈(근세)의 머리 부분을 정리하고 있다. 박명훈(근세)은 입이 흰 천으로 가려져 있고, 상체는 은색 테이프로 단단히 묶여 있다. 방의 오른쪽 벽면에는 여러 개의 붉은 불빛과 두 개의 초록 불빛이 켜진 기계 패널이 어둠 속에 보인다.","긴장감 있고 어두운, 위협적인 분위기",한 남성이 어두운 지하실 같은 공간에서 이미 묶여 있고 입이 가려진 박명훈(근세)의 머리를 만지며 무언가를 하는 모습이다. 박명훈(근세)은 저항할 수 없는 상태로 바닥에 앉아 있다.,감금 | 협박 | 지하실 | 묶인 사람 | 테이프 | 어두운 방 | 기계 패널 | 박명훈(근세),"어두운 지하실 같은 공간으로 한 남성이 들어온다. 왼쪽에는 선반과 도구들이 보이고, 오른쪽에는 붉고 초록색 불빛이 켜진 기계 패널이 어둠 속에 자리한다. 남성은 바닥에 앉아있는 박명훈(근세)에게 다가가 무릎을 꿇는다. 박명훈(근세)은 입이 흰 천으로 가려져 있고, 상체는 은색 테이프로 단단히 묶여 있으며, 남성은 박명훈(근세)의 머리 부분을 만지거나 정리하고 있다. 전반적으로 긴장감이 감도는 어두운 분위기이다.",1:23:39,1:23:42
shot_645,,송강호 (기택) | 한 사람,좁고 어두운 지하 복도,송강호 (기택)이 어두운 복도에서 괴로워하며 나타난다. 그가 쓰러져 있는 한 사람에게 다가간다. 송강호 (기택)이 그 사람의 상태를 확인하고 위로하려 한다. 송강호 (기택)이 자신의 손에 묻은 피를 발견하고 충격에 빠진다. 송강호 (기택)이 절망적인 표정으로 몸을 숙인다.,"좁고 녹색 빛이 감도는 어두운 복도에서 송강호 (기택)이 고통스러운 표정으로 허리를 굽히고 달려온다. 그는 지쳐 보이며, 곧 벽에 기대어 쓰러져 있는 또 다른 한 사람을 발견한다. 송강호 (기택)은 그 사람에게 다가가 무릎을 꿇고 앉아 얼굴을 살펴보며 피 묻은 손을 확인한다. 그 사람은 머리가 흐트러져 있고 축 늘어져 있으며, 송강호 (기택)은 충격과 절망에 빠져 몸을 숙인다.","고통스럽고, 절망적이며, 비극적인 분위기",송강호 (기택)이 좁고 어두운 지하 복도를 헤매다 쓰러진 한 사람을 발견한다. 그 사람의 상태를 확인하려던 송강호 (기택)은 피를 보고 큰 충격과 절망에 휩싸여 괴로워한다.,어두운 복도 | 송강호 | 기택 | 고통 | 절망 | 피 | 지하 | 비극 | 위로,"0분 0초, 어두운 지하 복도에서 한 남성(송강호 (기택))이 허리를 굽힌 채 고통스러운 듯한 모습으로 나타난다. 0분 2초, 남성은 얼굴에 괴로운 표정을 지으며 카메라를 향해 다가온다. 0분 4초, 남성이 복도 끝으로 향하며 사라지고, 다른 한 사람의 어깨가 화면에 잡힌다. 0분 6초, 남성(송강호 (기택))이 벽에 기대어 축 늘어져 있는 한 사람에게 다가간다. 0분 10초, 송강호 (기택)은 무릎을 꿇고 앉아 그 사람의 얼굴을 조심스럽게 살핀다. 0분 13초, 그 사람은 머리가 헝클어져 있고 어둡지만 얼굴에 상처나 혈흔이 있는 듯하다. 0분 17초, 송강호 (기택)이 그 사람의 뺨을 쓰다듬으며 위로하려는 듯하지만, 이내 자신의 손에 묻은 피를 발견하고 충격에 휩싸인다. 0분 21초, 송강호 (기택)은 손에 묻은 피를 보고 비통한 표정을 지으며 절망적인 울분을 토하는 듯 몸을 휘두른다. 0분 23초, 송강호 (기택)이 깊은 좌절감에 몸을 숙이며 고통스러워한다. 거친 숨소리와 신음 소리가 어두운 복도의 비극적인 분위기를 더한다.",1:23:42,1:24:07
shot_646,,다혜 (정지소) | 기우 (최우식),침실,침대에 누워있기 스마트폰 보기 몸을 돌려 이불 덮기 잠들기,"어두운 방 안, 한 인물이 침대에 누워 스마트폰을 보고 있다. 이 인물은 초반에는 정지소(다혜)로, 이후에는 최우식(기우)으로 명명된다. 체크무늬 셔츠와 흰색 티셔츠를 입고 있으며, 침대 시트는 밝은 색이다. 잠시 후 인물은 몸을 돌려 이불을 끌어올려 얼굴을 가리고 잠든다. 침대 옆 바닥에는 작은 곰인형이 놓여 있다.","조용함, 평화로움, 나른함","한밤중, 어두운 방에서 스마트폰을 보던 인물이 이내 몸을 돌려 잠을 청한다.",침대 | 스마트폰 | 밤 | 취침 | 정지소 | 다혜 | 최우식 | 기우 | 곰인형 | 어두운 방,"어두운 방 안, 한 인물이 침대에 누워 스마트폰을 보고 있다. 이 인물은 초반에는 정지소(다혜)로, 이후에는 최우식(기우)으로 명명된다. 체크무늬 셔츠와 흰색 티셔츠를 입고 있으며, 침대 시트는 밝은 색이다. 인물은 한 손에 스마트폰을 들고 화면을 응시하다가, 잠시 후 몸을 돌려 이불을 끌어올려 얼굴을 가리고 잠든다. 침대 옆 바닥에는 작은 곰인형이 놓여 있다. 조용하고 나른한 밤의 침실 분위기가 느껴진다. 제공된 특정 오디오 정보는 없다.",1:24:07,1:24:15
shot_647,,,실내 (카펫이 깔린 방),갈색 푸들 강아지가 바닥에 엎드려 카메라를 응시하고 있습니다. 앞발을 교차하고 혀를 살짝 내밀고 있습니다.,"따뜻한 베이지색 커튼을 배경으로, 갈색 털을 가진 작은 푸들 강아지가 카펫 위에 엎드려 있습니다. 강아지는 카메라를 똑바로 바라보고 있으며, 혀를 살짝 내밀고 있습니다. 전반적으로 부드럽고 따뜻한 조명 아래에 있습니다.","평화로운, 귀여운, 온화한",따뜻하고 아늑한 실내 공간에서 애완견의 편안하고 사랑스러운 순간을 포착한 장면입니다.,강아지 | 푸들 | 반려견 | 실내 | 커튼 | 카펫 | 엎드린 | 따뜻한 조명 | 귀여운 | 평화로운,"따뜻한 베이지색 커튼을 배경으로, 갈색 털을 가진 작은 푸들 강아지가 카펫 위에 엎드려 카메라를 정면으로 응시하고 있습니다. 강아지는 앞발을 교차하고 혀를 살짝 내밀고 있으며, 평화롭고 온화한 분위기를 연출합니다. 음성 정보는 제공되지 않았습니다.",1:24:15,1:24:18
shot_648,,한 남성,"어두운 방 바닥, 침대 아래 또는 낮은 가구 밑",한 남성이 바닥에 엎드려 있다 얼굴을 돌려 카메라를 응시한다 오른팔을 움직여 손을 얼굴 가까이 든다 숨어있는 듯한 자세를 취한다,"어둡고 거친 바닥에 한 남성이 엎드려 누워있다. 그는 얼굴을 돌려 카메라를 정면으로 응시하며, 조심스러운 표정을 짓고 있다. 화면 상단에는 낮은 가구 또는 침대 프레임의 하단이 보여, 그가 어딘가 아래에 숨어있음을 암시한다. 남성은 이따금 오른손을 들어 얼굴 가까이 가져가는 움직임을 보인다. 주변은 어둡고 희미한 빛만이 존재한다.","긴장감, 조심스러움, 은밀함, 숨어있는 듯한 분위기","어두운 방 안, 낮은 가구 아래에 몸을 숨기고 있는 한 남성이 바닥에 엎드려 외부를 경계하며 주위를 살핀다. 그는 낮은 시점으로 자신을 비추는 카메라를 응시하며, 숨어있는 듯한 긴장감 넘치는 모습을 보인다.",숨어있음 | 엎드린 자세 | 어둠 | 경계 | 침대 아래 | 낮은 시점 | 긴장감 | 조심스러운,"어두운 방의 낮은 공간, 아마도 침대 아래에서 한 남성이 바닥에 엎드려 몸을 숨기고 있다. 그는 얼굴을 돌려 낮은 카메라를 응시하며 주변을 조심스럽게 살핀다. 그의 표정에는 미묘한 긴장감과 경계심이 엿보이며, 이따금 오른손을 들어 얼굴 가까이 가져가는 움직임을 보인다. 주변은 어둡고 조용하여 은밀하고 숨 막히는 분위기가 감돈다. 낮은 시점에서 촬영되어 남성의 숨어있는 듯한 모습이 더욱 강조된다.",1:24:18,1:24:21
